Date,Open,High,Low,Close,Adj Close,Volume
2020-12-10,329.6400146484375,344.9800109863281,327.07000732421875,343.29998779296875,343.29998779296875,1268900
2020-12-11,342.29998779296875,346.44000244140625,333.57000732421875,341.2200012207031,341.2200012207031,1657600
2020-12-14,340.5,341.6679992675781,319.5199890136719,320.3399963378906,320.3399963378906,2117300
2020-12-15,324.07000732421875,330.82000732421875,320.5010070800781,326.9700012207031,326.9700012207031,2198600
2020-12-16,316.5199890136719,323.8800048828125,312.2090148925781,318.5299987792969,318.5299987792969,1574700
2020-12-17,323.1300048828125,329.8900146484375,319.1300048828125,328.05999755859375,328.05999755859375,960700
2020-12-18,333.42999267578125,337.20001220703125,330.4949951171875,336.1000061035156,336.1000061035156,1090800
2020-12-21,330.05999755859375,333.5,322.80999755859375,325.57000732421875,325.57000732421875,1076800
2020-12-22,328.07000732421875,328.07000732421875,319.4200134277344,321.9599914550781,321.9599914550781,958500
2020-12-23,322.1499938964844,335.7699890136719,321.5899963378906,330.7900085449219,330.7900085449219,1131600
2020-12-24,329.80999755859375,336.3399963378906,327.6199951171875,328.3900146484375,328.3900146484375,435800
2020-12-28,331.2799987792969,331.54998779296875,316.0,317.2900085449219,317.2900085449219,898200
2020-12-29,320.95001220703125,323.8999938964844,310.54998779296875,318.42999267578125,318.42999267578125,687900
2020-12-30,323.4700012207031,323.4700012207031,316.1700134277344,319.3500061035156,319.3500061035156,631500
2020-12-31,323.5,323.5,312.4700012207031,314.6600036621094,314.6600036621094,587100
2021-01-04,317.4200134277344,318.69000244140625,305.510009765625,311.0,311.0,945700
2021-01-05,309.4800109863281,316.1499938964844,309.0799865722656,313.7200012207031,313.7200012207031,610400
2021-01-06,308.1600036621094,323.3900146484375,307.0350036621094,314.239990234375,314.239990234375,1024800
2021-01-07,317.44000244140625,332.6000061035156,316.25,331.3599853515625,331.3599853515625,977200
2021-01-08,335.0,354.6000061035156,333.2900085449219,353.1099853515625,353.1099853515625,2199700
2021-01-11,350.05999755859375,354.0,341.5899963378906,344.07000732421875,344.07000732421875,1105600
2021-01-12,344.0,349.7799987792969,341.4599914550781,347.010009765625,347.010009765625,829600
2021-01-13,348.0,370.95001220703125,344.5,347.05999755859375,347.05999755859375,2412100
2021-01-14,349.70001220703125,349.70001220703125,339.05999755859375,342.2699890136719,342.2699890136719,853800
2021-01-15,330.7200012207031,334.69000244140625,317.010009765625,319.82000732421875,319.82000732421875,2352000
2021-01-19,320.3500061035156,326.9429931640625,317.07000732421875,319.75,319.75,1252600
2021-01-20,328.8299865722656,338.20001220703125,325.3900146484375,331.4100036621094,331.4100036621094,1044800
2021-01-21,337.9100036621094,350.25,333.7799987792969,348.29998779296875,348.29998779296875,1641800
2021-01-22,346.2699890136719,348.2799987792969,338.1700134277344,338.9599914550781,338.9599914550781,1083300
2021-01-25,344.0,345.04998779296875,326.6600036621094,333.6099853515625,333.6099853515625,1393700
2021-01-26,337.239990234375,340.5,332.3299865722656,337.010009765625,337.010009765625,818300
2021-01-27,330.75,344.989990234375,323.5899963378906,330.19000244140625,330.19000244140625,1549000
2021-01-28,330.17999267578125,331.3299865722656,317.1199951171875,325.44000244140625,325.44000244140625,1532100
2021-01-29,328.5899963378906,331.3900146484375,312.8299865722656,315.0,315.0,1485500
2021-02-01,319.45001220703125,332.70001220703125,315.79998779296875,332.6499938964844,332.6499938964844,1186200
2021-02-02,339.67999267578125,350.25,338.8500061035156,345.04998779296875,345.04998779296875,1744500
2021-02-03,321.5,327.29998779296875,310.70001220703125,317.25,317.25,6296200
2021-02-04,319.30999755859375,323.9800109863281,312.8999938964844,314.70001220703125,314.70001220703125,2451300
2021-02-05,316.2300109863281,316.760009765625,306.0,310.7699890136719,310.7699890136719,2342800
2021-02-08,311.92999267578125,325.0799865722656,311.67999267578125,323.7900085449219,323.7900085449219,1609000
2021-02-09,323.3699951171875,334.6199951171875,320.4100036621094,334.0,334.0,1440500
2021-02-10,334.3399963378906,339.6199951171875,325.6300048828125,335.7099914550781,335.7099914550781,1492000
2021-02-11,335.8999938964844,337.8819885253906,325.95001220703125,331.8999938964844,331.8999938964844,1032400
2021-02-12,333.94000244140625,340.42999267578125,329.3949890136719,339.70001220703125,339.70001220703125,1119500
2021-02-16,343.0,364.0,343.0,353.7300109863281,353.7300109863281,1923600
2021-02-17,349.4100036621094,355.7099914550781,342.7300109863281,355.19000244140625,355.19000244140625,1283000
2021-02-18,353.57000732421875,358.7090148925781,341.5899963378906,354.8800048828125,354.8800048828125,1386500
2021-02-19,355.6199951171875,365.989990234375,354.1780090332031,364.5899963378906,364.5899963378906,1313800
2021-02-22,360.9100036621094,387.44000244140625,344.0,349.9100036621094,349.9100036621094,4523400
2021-02-23,332.57000732421875,337.8800048828125,310.3399963378906,336.30999755859375,336.30999755859375,4162000
2021-02-24,335.2200012207031,339.20001220703125,324.0,334.69000244140625,334.69000244140625,1477600
2021-02-25,330.0,335.0,302.6000061035156,303.05999755859375,303.05999755859375,2428200
2021-02-26,300.0,311.8299865722656,295.3399963378906,307.3800048828125,307.3800048828125,2595700
2021-03-01,313.0,321.7799987792969,307.3999938964844,321.2799987792969,321.2799987792969,1539500
2021-03-02,320.07000732421875,326.1499938964844,316.3399963378906,322.739990234375,322.739990234375,1483000
2021-03-03,322.7300109863281,323.0400085449219,299.8900146484375,300.239990234375,300.239990234375,1636600
2021-03-04,297.4800109863281,301.2799987792969,278.2300109863281,285.010009765625,285.010009765625,2591400
2021-03-05,290.0,291.3699951171875,261.6000061035156,274.9800109863281,274.9800109863281,2599400
2021-03-08,275.0,276.5899963378906,254.9199981689453,258.3299865722656,258.3299865722656,2108000
2021-03-09,274.6000061035156,279.6400146484375,268.6000061035156,273.5799865722656,273.5799865722656,2424000
2021-03-10,282.7300109863281,284.0199890136719,269.3999938964844,270.19000244140625,270.19000244140625,1319500
2021-03-11,276.010009765625,289.3999938964844,273.07000732421875,286.9599914550781,286.9599914550781,1854800
2021-03-12,280.05999755859375,281.8699951171875,273.0,279.8900146484375,279.8900146484375,963500
2021-03-15,282.989990234375,286.3800048828125,275.6700134277344,285.4599914550781,285.4599914550781,866800
2021-03-16,289.0,292.6600036621094,280.2699890136719,284.69000244140625,284.69000244140625,891800
2021-03-17,277.3999938964844,287.4599914550781,272.2200012207031,283.3500061035156,283.3500061035156,844700
2021-03-18,278.45001220703125,279.9200134277344,266.1449890136719,271.7300109863281,271.7300109863281,1466800
2021-03-19,269.989990234375,275.20001220703125,267.4599914550781,272.1099853515625,272.1099853515625,1327100
2021-03-22,276.0,278.57000732421875,273.2149963378906,275.4700012207031,275.4700012207031,606500
2021-03-23,274.0,275.6300048828125,266.54998779296875,267.29998779296875,267.29998779296875,802700
2021-03-24,270.8699951171875,271.6600036621094,258.05999755859375,258.67999267578125,258.67999267578125,1053100
2021-03-25,255.0,258.9700012207031,250.10000610351562,254.6300048828125,254.6300048828125,1657700
2021-03-26,258.510009765625,263.9200134277344,251.0,261.30999755859375,261.30999755859375,1267700
2021-03-29,261.0,261.6050109863281,250.3800048828125,252.58999633789062,252.58999633789062,1078700
2021-03-30,253.63999938964844,261.44000244140625,249.0,257.69000244140625,257.69000244140625,1496000
2021-03-31,266.2799987792969,271.8699951171875,263.8999938964844,267.95001220703125,267.95001220703125,1194500
2021-04-01,271.19000244140625,280.0,270.5299987792969,273.1000061035156,273.1000061035156,1183800
2021-04-05,279.55999755859375,279.989990234375,272.0899963378906,273.29998779296875,273.29998779296875,949300
2021-04-06,279.989990234375,288.6499938964844,278.760009765625,282.3399963378906,282.3399963378906,1280500
2021-04-07,281.4599914550781,282.8800048828125,276.510009765625,280.1499938964844,280.1499938964844,690200
2021-04-08,285.1700134277344,285.989990234375,279.5,280.94000244140625,280.94000244140625,679900
2021-04-09,279.67999267578125,279.7300109863281,273.3500061035156,279.20001220703125,279.20001220703125,1171000
2021-04-12,277.3800048828125,278.82000732421875,271.260009765625,276.9100036621094,276.9100036621094,622100
2021-04-13,279.9200134277344,294.2200012207031,278.5,293.1199951171875,293.1199951171875,1154300
2021-04-14,294.0,294.3999938964844,285.1499938964844,287.6000061035156,287.6000061035156,815600
2021-04-15,291.2799987792969,300.94000244140625,290.29998779296875,299.739990234375,299.739990234375,1216600
2021-04-16,299.739990234375,299.739990234375,290.3999938964844,292.0199890136719,292.0199890136719,777800
2021-04-19,287.0,291.6600036621094,278.0899963378906,280.3699951171875,280.3699951171875,1398400
2021-04-20,281.0,281.0,268.05999755859375,271.20001220703125,271.20001220703125,1262200
2021-04-21,267.260009765625,267.2650146484375,260.6099853515625,261.7099914550781,261.7099914550781,1828500
2021-04-22,266.0199890136719,271.6300048828125,264.6099853515625,265.1600036621094,265.1600036621094,1482300
2021-04-23,268.0,286.2900085449219,267.8599853515625,284.1099853515625,284.1099853515625,2239000
2021-04-26,278.1199951171875,298.7300109863281,277.3299865722656,298.0199890136719,298.0199890136719,2239600
2021-04-27,297.8800048828125,299.4849853515625,289.6400146484375,292.9200134277344,292.9200134277344,1239400
2021-04-28,269.70001220703125,270.1600036621094,255.16000366210938,256.8399963378906,256.8399963378906,7772300
2021-04-29,262.8399963378906,265.8800048828125,260.0,262.1499938964844,262.1499938964844,3330800
2021-04-30,260.0,264.3999938964844,251.9600067138672,252.1199951171875,252.1199951171875,2187600
2021-05-03,255.4199981689453,258.6000061035156,246.89999389648438,247.69000244140625,247.69000244140625,2305600
2021-05-04,244.39999389648438,244.8000030517578,236.34500122070312,240.1199951171875,240.1199951171875,2562400
2021-05-05,246.0,246.33999633789062,236.67100524902344,239.5,239.5,1549900
2021-05-06,235.5,237.72999572753906,230.3000030517578,237.0399932861328,237.0399932861328,1770100
2021-05-07,242.36000061035156,246.5,237.35000610351562,239.41000366210938,239.41000366210938,1312600
2021-05-10,235.4199981689453,237.47000122070312,227.6300048828125,228.2100067138672,228.2100067138672,1857300
2021-05-11,221.72999572753906,230.94000244140625,221.0,228.00999450683594,228.00999450683594,2509400
2021-05-12,224.77000427246094,232.00999450683594,223.39999389648438,225.60000610351562,225.60000610351562,1322100
2021-05-13,229.0,231.41000366210938,214.15499877929688,217.07000732421875,217.07000732421875,1635700
2021-05-14,219.0500030517578,223.85000610351562,216.8000030517578,223.58999633789062,223.58999633789062,2461700
2021-05-17,222.9600067138672,223.6999969482422,215.94000244140625,223.3300018310547,223.3300018310547,1352400
2021-05-18,225.63999938964844,230.3800048828125,220.5,220.99000549316406,220.99000549316406,1292600
2021-05-19,212.67999267578125,220.8800048828125,211.10000610351562,220.30999755859375,220.30999755859375,1831800
2021-05-20,225.4600067138672,231.19000244140625,223.51499938964844,228.67999267578125,228.67999267578125,1233400
2021-05-21,229.9499969482422,231.55999755859375,225.39700317382812,229.13999938964844,229.13999938964844,1037500
2021-05-24,229.66000366210938,235.61500549316406,228.3300018310547,234.05999755859375,234.05999755859375,980900
2021-05-25,237.00999450683594,239.09500122070312,233.25,236.75999450683594,236.75999450683594,1126600
2021-05-26,237.89999389648438,239.47000122070312,231.52999877929688,238.38999938964844,238.38999938964844,1364500
2021-05-27,238.39999389648438,242.86500549316406,233.96499633789062,240.25999450683594,240.25999450683594,1002500
2021-05-28,242.02999877929688,246.3000030517578,241.11000061035156,241.57000732421875,241.57000732421875,920700
2021-06-01,243.5,246.3300018310547,239.2100067138672,241.72999572753906,241.72999572753906,1037300
2021-06-02,243.5500030517578,243.5500030517578,238.38999938964844,239.72999572753906,239.72999572753906,1088900
2021-06-03,236.1199951171875,238.4499969482422,231.52499389648438,232.19000244140625,232.19000244140625,1244800
2021-06-04,234.5399932861328,238.11000061035156,232.58999633789062,236.1699981689453,236.1699981689453,946600
2021-06-07,235.8699951171875,244.0,235.8699951171875,242.66000366210938,242.66000366210938,1273500
2021-06-08,245.22000122070312,245.9499969482422,240.22900390625,242.50999450683594,242.50999450683594,1167800
2021-06-09,243.00999450683594,245.73399353027344,237.5489959716797,237.6999969482422,237.6999969482422,1024100
2021-06-10,238.67999267578125,247.4600067138672,237.1199951171875,247.19000244140625,247.19000244140625,1500200
2021-06-11,248.0,251.82000732421875,240.8000030517578,243.66000366210938,243.66000366210938,1577000
2021-06-14,245.0,253.41099548339844,243.97000122070312,251.50999450683594,251.50999450683594,1250500
2021-06-15,252.47999572753906,252.6999969482422,241.9499969482422,242.75999450683594,242.75999450683594,1350100
2021-06-16,244.11000061035156,248.2100067138672,236.4600067138672,242.77999877929688,242.77999877929688,1367500
2021-06-17,238.8300018310547,249.10000610351562,238.5,247.11000061035156,247.11000061035156,1237400
2021-06-18,246.11000061035156,249.36000061035156,244.3300018310547,247.63999938964844,247.63999938964844,1348300
2021-06-21,247.5,248.0,242.0399932861328,245.60000610351562,245.60000610351562,826100
2021-06-22,246.9199981689453,254.35000610351562,244.60000610351562,253.63999938964844,253.63999938964844,1436700
2021-06-23,252.57000732421875,257.69000244140625,252.55999755859375,256.70001220703125,256.70001220703125,951500
2021-06-24,260.0,265.58599853515625,259.6000061035156,264.1600036621094,264.1600036621094,2251500
2021-06-25,266.0799865722656,268.2900085449219,261.8599853515625,266.3800048828125,266.3800048828125,1562100
2021-06-28,268.0,273.6000061035156,265.7799987792969,271.55999755859375,271.55999755859375,1248000
2021-06-29,271.010009765625,274.1199951171875,265.0899963378906,272.8599853515625,272.8599853515625,875000
2021-06-30,274.0,280.5400085449219,269.5,275.5899963378906,275.5899963378906,1572600
2021-07-01,273.5,275.25,266.4100036621094,268.6300048828125,268.6300048828125,835000
2021-07-02,269.760009765625,272.05999755859375,267.2919921875,267.8299865722656,267.8299865722656,480900
2021-07-06,266.9800109863281,269.6499938964844,262.2799987792969,263.5199890136719,263.5199890136719,1063800
2021-07-07,266.4100036621094,266.489990234375,257.5899963378906,259.0400085449219,259.0400085449219,746900
2021-07-08,254.25,259.343994140625,250.30999755859375,256.1499938964844,256.1499938964844,932900
2021-07-09,254.86000061035156,262.9800109863281,253.0,262.8299865722656,262.8299865722656,575500
2021-07-12,263.54998779296875,265.2950134277344,257.8299865722656,261.010009765625,261.010009765625,740900
2021-07-13,261.17999267578125,267.760009765625,261.17999267578125,263.8500061035156,263.8500061035156,899000
2021-07-14,264.2099914550781,265.989990234375,253.33999633789062,253.41000366210938,253.41000366210938,1119900
2021-07-15,252.83999633789062,256.1839904785156,246.8300018310547,247.97000122070312,247.97000122070312,1506700
2021-07-16,250.0,250.0,242.27000427246094,243.24000549316406,243.24000549316406,1443100
2021-07-19,239.0,246.94000244140625,237.19000244140625,241.80999755859375,241.80999755859375,1232500
2021-07-20,243.0,248.44000244140625,238.60000610351562,246.5,246.5,902100
2021-07-21,247.25,249.75,243.72999572753906,247.91000366210938,247.91000366210938,1249900
2021-07-22,247.7100067138672,248.9499969482422,243.82000732421875,244.17999267578125,244.17999267578125,781200
2021-07-23,243.27999877929688,247.90499877929688,240.0,243.63999938964844,243.63999938964844,1501300
2021-07-26,238.0,241.58999633789062,235.125,240.58999633789062,240.58999633789062,1931300
2021-07-27,239.75999450683594,241.66000366210938,232.94000244140625,236.92999267578125,236.92999267578125,1403800
2021-07-28,220.6999969482422,224.1699981689453,213.11000061035156,223.32000732421875,223.32000732421875,7220300
